Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NOK,NOK,NOK,NOK,NOK,,,
2023-05-17,2023,5,17,Wednesday,20,2023-20,3.67,3.71,3.67,3.7,13023500,0.017721366563969276,3.749285714285714,4.1080000000000005
2023-05-18,2023,5,18,Thursday,20,2023-20,3.69,3.71,3.68,3.69,9980100,-0.0024875687544678726,3.737142857142857,4.0948
2023-05-19,2023,5,19,Friday,20,2023-20,3.73,3.78,3.72,3.73,17347700,0.009975088736936533,3.73,4.082800000000001
2023-05-22,2023,5,22,Monday,21,2023-21,3.74,3.76,3.72,3.76,12505100,0.0074073629166944155,3.728571428571428,4.0722000000000005
2023-05-23,2023,5,23,Tuesday,21,2023-21,3.78,3.79,3.71,3.71,14052400,-0.012254807753904529,3.726428571428571,4.0612
2023-05-24,2023,5,24,Wednesday,21,2023-21,3.69,3.69,3.62,3.63,18610700,-0.02233256356526314,3.7214285714285715,4.0482
2023-05-25,2023,5,25,Thursday,21,2023-21,3.65,3.68,3.63,3.65,12303000,0.005076286828333609,3.7114285714285713,4.0392
2023-05-26,2023,5,26,Friday,21,2023-21,3.69,3.73,3.69,3.7,15735400,0.01515135673111545,3.704285714285714,4.029599999999999
2023-05-30,2023,5,30,Tuesday,22,2023-22,3.75,3.77,3.69,3.7,11886800,0.0,3.700714285714285,4.021
2023-05-31,2023,5,31,Wednesday,22,2023-22,3.69,3.72,3.67,3.69,19755200,-0.0024875687544678726,3.6957142857142857,4.0112
2023-06-01,2023,6,1,Thursday,22,2023-22,3.7,3.76,3.69,3.73,15482200,0.009975088736936533,3.698571428571429,4.000800000000001
2023-06-02,2023,6,2,Friday,22,2023-22,3.71,3.75,3.71,3.74,12171400,0.002469142270977054,3.700714285714286,3.9915999999999996
2023-06-05,2023,6,5,Monday,23,2023-23,3.76,3.77,3.72,3.72,6271500,-0.004926057508892967,3.6992857142857143,3.9820000000000007
2023-06-06,2023,6,6,Tuesday,23,2023-23,3.68,3.7,3.67,3.68,15587400,-0.012376269333857381,3.702142857142857,3.9709999999999996
2023-06-07,2023,6,7,Wednesday,23,2023-23,3.7,3.74,3.69,3.7,13770000,0.007518751641289567,3.7021428571428574,3.9596000000000005
2023-06-08,2023,6,8,Thursday,23,2023-23,3.69,3.7,3.67,3.68,9509200,-0.007462641890328192,3.7014285714285715,3.9476
2023-06-09,2023,6,9,Friday,23,2023-23,3.69,3.72,3.69,3.69,15668700,0.0025062721661233134,3.698571428571429,3.9348
2023-06-12,2023,6,12,Monday,24,2023-24,3.69,3.76,3.68,3.76,12932800,0.01999992236607495,3.698571428571429,3.9216
2023-06-13,2023,6,13,Tuesday,24,2023-24,3.79,3.81,3.76,3.76,14008200,0.0,3.7021428571428574,3.907
2023-06-14,2023,6,14,Wednesday,24,2023-24,3.83,3.86,3.8,3.82,18595900,0.017156908449425856,3.7157142857142853,3.8941999999999997
2023-06-15,2023,6,15,Thursday,24,2023-24,3.85,3.91,3.84,3.91,13934000,0.02168686614158699,3.7342857142857144,3.8826
2023-06-16,2023,6,16,Friday,24,2023-24,3.95,3.95,3.91,3.94,20155500,0.009433985871237116,3.7514285714285713,3.8718
2023-06-20,2023,6,20,Tuesday,25,2023-25,3.89,3.9,3.85,3.87,9380800,-0.018691695583385903,3.763571428571429,3.8602
2023-06-21,2023,6,21,Wednesday,25,2023-25,3.84,3.84,3.78,3.8,10545600,-0.019047729953226122,3.7714285714285714,3.8480000000000003
2023-06-22,2023,6,22,Thursday,25,2023-25,3.77,3.78,3.74,3.75,14464400,-0.012135829486234817,3.7728571428571427,3.8336
2023-06-23,2023,6,23,Friday,25,2023-25,3.69,3.71,3.66,3.67,14453600,-0.02211301617659589,3.767857142857143,3.8179999999999996
2023-06-26,2023,6,26,Monday,26,2023-26,3.71,3.74,3.7,3.7,13297300,0.01005021237495174,3.766428571428571,3.8016
2023-06-27,2023,6,27,Tuesday,26,2023-26,3.74,3.81,3.72,3.8,17301000,0.024875558798528097,3.775,3.7879999999999994
2023-06-28,2023,6,28,Wednesday,26,2023-26,3.82,3.84,3.81,3.81,17131200,0.004854319232368676,3.7828571428571425,3.7756
2023-06-29,2023,6,29,Thursday,26,2023-26,3.83,3.84,3.79,3.82,24049700,0.0024155905948672896,3.7928571428571423,3.7668
2023-06-30,2023,6,30,Friday,26,2023-26,3.83,3.85,3.81,3.83,13955300,0.0024095825084338163,3.802857142857143,3.759
2023-07-03,2023,7,3,Monday,27,2023-27,3.91,3.93,3.9,3.91,9451200,0.019230945084257378,3.8135714285714286,3.7603999999999997
2023-07-05,2023,7,5,Wednesday,27,2023-27,3.87,3.87,3.83,3.85,14391500,-0.014151222938674546,3.82,3.7601999999999998
2023-07-06,2023,7,6,Thursday,27,2023-27,3.81,3.82,3.79,3.81,9869300,-0.009569342740783915,3.8192857142857144,3.759
2023-07-07,2023,7,7,Friday,27,2023-27,3.81,3.84,3.81,3.82,9671100,0.0024155905948672896,3.812857142857143,3.7598000000000003
2023-07-10,2023,7,10,Monday,28,2023-28,3.83,3.85,3.82,3.84,11585500,0.00481935208657247,3.8057142857142856,3.7602
2023-07-11,2023,7,11,Tuesday,28,2023-28,3.87,3.89,3.85,3.87,13098500,0.007194200851552868,3.8057142857142856,3.7606
2023-07-12,2023,7,12,Wednesday,28,2023-28,3.94,3.96,3.91,3.94,21727000,0.019047729953226122,3.815714285714286,3.7621999999999995
2023-07-13,2023,7,13,Thursday,28,2023-28,4.01,4.02,3.98,4.01,25966600,0.01635493888052264,3.834285714285714,3.7658000000000005
2023-07-14,2023,7,14,Friday,28,2023-28,3.66,3.67,3.6,3.67,42501100,-0.08505740151793673,3.834285714285714,3.7636000000000003
2023-07-17,2023,7,17,Monday,29,2023-29,3.55,3.59,3.53,3.55,30913300,-0.03266340153371872,3.823571428571429,3.7598000000000003
2023-07-18,2023,7,18,Tuesday,29,2023-29,3.58,3.62,3.56,3.57,34635200,0.007792430389080396,3.807142857142857,3.7571999999999997
2023-07-19,2023,7,19,Wednesday,29,2023-29,3.59,3.64,3.58,3.63,23929100,0.01546375559936286,3.794285714285714,3.7539999999999996
2023-07-20,2023,7,20,Thursday,29,2023-29,3.62,3.64,3.57,3.62,20544000,-0.002538012053882377,3.7800000000000002,3.7504000000000004
2023-07-21,2023,7,21,Friday,29,2023-29,3.65,3.66,3.61,3.63,18365200,0.002544469949284478,3.7657142857142856,3.748
2023-07-24,2023,7,24,Monday,30,2023-30,3.65,3.68,3.64,3.68,11858800,0.01382494744603413,3.7492857142857146,3.7464
2023-07-25,2023,7,25,Tuesday,30,2023-30,3.67,3.7,3.66,3.69,14589200,0.0025252350203497365,3.7378571428571425,3.7464
2023-07-26,2023,7,26,Wednesday,30,2023-30,3.63,3.69,3.62,3.68,21175600,-0.0025188742708291967,3.728571428571428,3.7458
2023-07-27,2023,7,27,Thursday,30,2023-30,3.67,3.67,3.62,3.62,24210700,-0.015151474906598517,3.7142857142857144,3.7434000000000003
2023-07-28,2023,7,28,Friday,30,2023-30,3.66,3.68,3.63,3.65,12080900,0.007692188274162293,3.700714285714286,3.7435999999999994
2023-07-31,2023,7,31,Monday,31,2023-31,3.64,3.67,3.63,3.66,15518800,0.0025445771001639805,3.6857142857142855,3.7428000000000003
2023-08-01,2023,8,1,Tuesday,31,2023-31,3.63,3.67,3.62,3.67,17256800,0.0025381186615403006,3.6664285714285714,3.7424
2023-08-02,2023,8,2,Wednesday,31,2023-31,3.62,3.66,3.61,3.66,35605100,-0.0025316929244832975,3.641428571428571,3.7409999999999997
2023-08-03,2023,8,3,Thursday,31,2023-31,3.62,3.62,3.59,3.62,14017800,-0.012690267740915528,3.637857142857143,3.7382
2023-08-04,2023,8,4,Friday,31,2023-31,3.6,3.67,3.6,3.63,14965500,0.00514128628246624,3.6435714285714282,3.7365999999999997
2023-08-07,2023,8,7,Monday,32,2023-32,3.66,3.66,3.61,3.62,10667400,-0.0025574615242386356,3.6471428571428572,3.7363999999999997
2023-08-08,2023,8,8,Tuesday,32,2023-32,3.6,3.62,3.58,3.62,15289900,0.0,3.6464285714285714,3.7358
2023-08-09,2023,8,9,Wednesday,32,2023-32,3.64,3.65,3.62,3.62,16194500,0.0,3.646428571428572,3.7342
2023-08-10,2023,8,10,Thursday,32,2023-32,3.68,3.71,3.66,3.67,16177200,0.012820489206755159,3.649285714285714,3.7336
2023-08-11,2023,8,11,Friday,32,2023-32,3.61,3.62,3.6,3.62,14926000,-0.015189832804349379,3.645,3.7322
2023-08-14,2023,8,14,Monday,33,2023-33,3.6,3.62,3.58,3.6,9790500,-0.005141484133317942,3.6385714285714283,3.7295999999999996
2023-08-15,2023,8,15,Tuesday,33,2023-33,3.56,3.58,3.53,3.53,10077400,-0.018087863176722063,3.6278571428571427,3.7254
2023-08-16,2023,8,16,Wednesday,33,2023-33,3.53,3.54,3.49,3.49,12950100,-0.010526310814885309,3.6185714285714288,3.7208000000000006
2023-08-17,2023,8,17,Thursday,33,2023-33,3.55,3.57,3.5,3.5,13632700,0.002659624370701774,3.6078571428571427,3.7172
2023-08-18,2023,8,18,Friday,33,2023-33,3.5,3.55,3.49,3.54,10588200,0.010610073980014567,3.599285714285714,3.714
2023-08-21,2023,8,21,Monday,34,2023-34,3.55,3.57,3.52,3.54,10376400,0.0,3.59,3.7112
2023-08-22,2023,8,22,Tuesday,34,2023-34,3.59,3.6,3.52,3.53,18756900,-0.00262472104763678,3.580714285714286,3.7079999999999997
2023-08-23,2023,8,23,Wednesday,34,2023-34,3.53,3.56,3.52,3.56,8708200,0.007894682476960346,3.5764285714285715,3.7039999999999997
2023-08-24,2023,8,24,Thursday,34,2023-34,3.53,3.56,3.49,3.5,10844000,-0.01566568931102752,3.5671428571428576,3.6988
2023-08-25,2023,8,25,Friday,34,2023-34,3.51,3.54,3.49,3.53,11061900,0.007957504447885455,3.560714285714286,3.693
2023-08-28,2023,8,28,Monday,35,2023-35,3.54,3.58,3.54,3.58,5956100,0.013157736615996063,3.557857142857143,3.6864000000000003
2023-08-29,2023,8,29,Tuesday,35,2023-35,3.66,3.68,3.64,3.67,15483300,0.025974250977009783,3.5614285714285714,3.6809999999999996
2023-08-30,2023,8,30,Wednesday,35,2023-35,3.7,3.71,3.68,3.7,10925400,0.007594883927919627,3.5635714285714286,3.6776000000000004
2023-08-31,2023,8,31,Thursday,35,2023-35,3.71,3.72,3.69,3.71,10876800,0.002512481025701785,3.57,3.6757999999999997
2023-09-01,2023,9,1,Friday,35,2023-35,3.73,3.74,3.71,3.71,12114700,0.0,3.5778571428571424,3.675
2023-09-05,2023,9,5,Tuesday,36,2023-36,3.73,3.74,3.71,3.72,11539600,0.002506377177455832,3.5914285714285716,3.676
2023-09-06,2023,9,6,Wednesday,36,2023-36,3.75,3.77,3.72,3.76,16016500,0.012500041688825902,3.6107142857142853,3.6771999999999996
2023-09-07,2023,9,7,Thursday,36,2023-36,3.74,3.8,3.74,3.78,24166400,0.004938237195394546,3.630714285714286,3.6768
2023-09-08,2023,9,8,Friday,36,2023-36,3.74,3.78,3.74,3.75,22963800,-0.0073711453634115465,3.6457142857142855,3.6756
2023-09-11,2023,9,11,Monday,37,2023-37,3.76,3.79,3.75,3.78,17288000,0.007425882623682378,3.662857142857143,3.6747999999999994
2023-09-12,2023,9,12,Tuesday,37,2023-37,3.75,3.77,3.74,3.76,14259300,-0.004913970841806337,3.6792857142857143,3.6734000000000004
2023-09-13,2023,9,13,Wednesday,37,2023-37,3.72,3.74,3.7,3.73,24397000,-0.00987647439078887,3.6914285714285713,3.6698000000000004
2023-09-14,2023,9,14,Thursday,37,2023-37,3.7,3.75,3.69,3.74,22829700,0.002493620082902215,3.7085714285714286,3.6675999999999997
2023-09-15,2023,9,15,Friday,37,2023-37,3.67,3.69,3.64,3.65,21273800,-0.02238809684903298,3.717142857142857,3.6644
2023-09-18,2023,9,18,Monday,38,2023-38,3.66,3.69,3.65,3.67,15598400,0.005089154200327739,3.7235714285714283,3.6614
2023-09-19,2023,9,19,Tuesday,38,2023-38,3.72,3.73,3.69,3.72,15787400,0.012658204828376096,3.7271428571428573,3.659
2023-09-20,2023,9,20,Wednesday,38,2023-38,3.75,3.75,3.68,3.68,11832700,-0.009999994869067552,3.725714285714286,3.6552000000000002
2023-09-21,2023,9,21,Thursday,38,2023-38,3.62,3.63,3.6,3.6,9831900,-0.0227273095366477,3.7178571428571425,3.6484000000000005
2023-09-22,2023,9,22,Friday,38,2023-38,3.63,3.64,3.61,3.62,10657800,0.005168055609233058,3.7114285714285713,3.6406
2023-09-25,2023,9,25,Monday,39,2023-39,3.55,3.57,3.53,3.56,11623600,-0.015424320499386135,3.7,3.6384000000000003
2023-09-26,2023,9,26,Tuesday,39,2023-39,3.52,3.53,3.47,3.47,16619800,-0.02610961615196239,3.6792857142857147,3.6368
2023-09-27,2023,9,27,Wednesday,39,2023-39,3.47,3.48,3.41,3.44,15534800,-0.00804284012392098,3.6550000000000002,3.6342000000000003
2023-09-28,2023,9,28,Thursday,39,2023-39,3.43,3.48,3.42,3.46,14859500,0.0054053679259868925,3.6342857142857143,3.6308
2023-09-29,2023,9,29,Friday,39,2023-39,3.54,3.54,3.48,3.48,19342200,0.005376307008522874,3.6128571428571425,3.628
2023-10-02,2023,10,2,Monday,40,2023-40,3.46,3.48,3.41,3.46,19387900,-0.005347556900878181,3.5914285714285716,3.6246000000000005
2023-10-03,2023,10,3,Tuesday,40,2023-40,3.45,3.47,3.4,3.41,21046900,-0.013440767521307184,3.5685714285714285,3.6192
2023-10-04,2023,10,4,Wednesday,40,2023-40,3.42,3.43,3.35,3.36,22764600,-0.013624092676097765,3.5414285714285714,3.6126
2023-10-05,2023,10,5,Thursday,40,2023-40,3.36,3.37,3.27,3.29,29542000,-0.022099366464464976,3.5157142857142856,3.6047999999999996
2023-10-06,2023,10,6,Friday,40,2023-40,3.26,3.34,3.25,3.31,25430900,0.0056496782079304975,3.4900000000000007,3.5985999999999994
2023-10-09,2023,10,9,Monday,41,2023-41,3.26,3.31,3.25,3.31,19774500,0.0,3.4607142857142854,3.5918
2023-10-10,2023,10,10,Tuesday,41,2023-41,3.4,3.41,3.34,3.35,18382200,0.011235949388251676,3.437142857142857,3.5856
2023-10-11,2023,10,11,Wednesday,41,2023-41,3.4,3.4,3.3,3.32,23756000,-0.008333418255016878,3.417142857142857,3.5786000000000002
2023-10-12,2023,10,12,Thursday,41,2023-41,3.36,3.37,3.29,3.32,28672400,0.0,3.3957142857142855,3.5718
2023-10-13,2023,10,13,Friday,41,2023-41,3.33,3.33,3.26,3.26,16514000,-0.016806607951738717,3.374285714285714,3.5646
2023-10-16,2023,10,16,Monday,42,2023-42,3.31,3.35,3.3,3.35,16565100,0.025640993781193,3.3657142857142857,3.559
2023-10-17,2023,10,17,Tuesday,42,2023-42,3.24,3.28,3.22,3.24,26867900,-0.030555558128939952,3.3514285714285714,3.5513999999999997
2023-10-18,2023,10,18,Wednesday,42,2023-42,3.23,3.24,3.14,3.15,33093900,-0.028653244157040403,3.329285714285714,3.542
2023-10-19,2023,10,19,Thursday,42,2023-42,2.93,3.0,2.83,2.98,47890300,-0.053097353839000605,3.2935714285714286,3.5291999999999994
2023-10-20,2023,10,20,Friday,42,2023-42,2.94,2.99,2.93,2.96,22675300,-0.009345889252103445,3.257857142857143,3.515
2023-10-23,2023,10,23,Monday,43,2023-43,2.99,3.01,2.95,2.97,26501800,0.0038120571595592345,3.2264285714285714,3.502
2023-10-24,2023,10,24,Tuesday,43,2023-43,2.98,3.02,2.97,3.02,22273900,0.018987259877490725,3.202142857142857,3.4904
2023-10-25,2023,10,25,Wednesday,43,2023-43,3.01,3.03,2.99,3.01,21876500,-0.00310555062654827,3.182142857142857,3.48
2023-10-26,2023,10,26,Thursday,43,2023-43,3.0,3.05,2.99,3.04,28650200,0.009345754464404443,3.1628571428571424,3.4709999999999996
2023-10-27,2023,10,27,Friday,43,2023-43,3.07,3.09,3.05,3.05,20108800,0.0030865373294888254,3.1442857142857146,3.4619999999999997
2023-10-30,2023,10,30,Monday,44,2023-44,3.09,3.1,3.05,3.09,16133900,0.012307612721974115,3.1257142857142854,3.4530000000000003
2023-10-31,2023,10,31,Tuesday,44,2023-44,3.11,3.14,3.09,3.11,17517400,0.0060788727349638805,3.1107142857142853,3.4444
2023-11-01,2023,11,1,Wednesday,44,2023-44,3.08,3.09,3.02,3.04,17871400,-0.02114792359779638,3.0907142857142853,3.4346000000000005
2023-11-02,2023,11,2,Thursday,44,2023-44,3.13,3.17,3.11,3.14,14555600,0.03395057809181656,3.082142857142857,3.4262
2023-11-03,2023,11,3,Friday,44,2023-44,3.22,3.26,3.21,3.25,15970800,0.032835784234942045,3.0749999999999997,3.4212000000000002
2023-11-06,2023,11,6,Monday,45,2023-45,3.24,3.25,3.21,3.22,12794100,-0.008670484167481285,3.073571428571429,3.415
2023-11-07,2023,11,7,Tuesday,45,2023-45,3.23,3.24,3.19,3.22,14823000,0.0,3.0785714285714287,3.4078
2023-11-08,2023,11,8,Wednesday,45,2023-45,3.25,3.3,3.23,3.27,16828700,0.014577222993742867,3.099285714285714,3.3998000000000004
2023-11-09,2023,11,9,Thursday,45,2023-45,3.29,3.29,3.23,3.24,10899600,-0.008620580816604217,3.119285714285714,3.3906
2023-11-10,2023,11,10,Friday,45,2023-45,3.25,3.28,3.21,3.28,12542000,0.011594202471808313,3.141428571428572,3.3819999999999997
2023-11-13,2023,11,13,Monday,46,2023-46,3.27,3.29,3.24,3.27,9154900,-0.002865438562659861,3.1592857142857147,3.3731999999999998
2023-11-14,2023,11,14,Tuesday,46,2023-46,3.34,3.37,3.33,3.35,10491100,0.02586210734212213,3.1835714285714287,3.3657999999999997
2023-11-15,2023,11,15,Wednesday,46,2023-46,3.35,3.39,3.35,3.37,7879100,0.005602241095626459,3.2071428571428577,3.358
2023-11-16,2023,11,16,Thursday,46,2023-46,3.31,3.33,3.3,3.32,9844000,-0.01392754172313082,3.2264285714285714,3.3487999999999998
2023-11-17,2023,11,17,Friday,46,2023-46,3.34,3.35,3.32,3.34,5647900,0.005649717514124353,3.244285714285714,3.3406000000000002
2023-11-20,2023,11,20,Monday,47,2023-47,3.34,3.37,3.33,3.37,5936900,0.00842693062288924,3.2628571428571433,3.3324000000000003
2023-11-21,2023,11,21,Tuesday,47,2023-47,3.32,3.33,3.31,3.31,7197100,-0.016713092513167327,3.282142857142857,3.3234
2023-11-22,2023,11,22,Wednesday,47,2023-47,3.32,3.33,3.3,3.31,8125600,0.0,3.2942857142857145,3.315
2023-11-24,2023,11,24,Friday,47,2023-47,3.32,3.34,3.3,3.33,3624400,0.005665794528183055,3.3000000000000003,3.3068
2023-11-27,2023,11,27,Monday,48,2023-48,3.32,3.33,3.3,3.32,5973400,-0.0028169370774120406,3.307142857142857,3.3002000000000002
2023-11-28,2023,11,28,Tuesday,48,2023-48,3.3,3.32,3.29,3.3,7168300,-0.005649717514124242,3.3128571428571427,3.2927999999999997
2023-11-29,2023,11,29,Wednesday,48,2023-48,3.34,3.37,3.33,3.34,11839600,0.011363636363636465,3.317857142857143,3.2851999999999997
2023-11-30,2023,11,30,Thursday,48,2023-48,3.3,3.31,3.27,3.27,12890200,-0.02247198145085083,3.3200000000000003,3.2769999999999997
2023-12-01,2023,12,1,Friday,48,2023-48,3.23,3.29,3.21,3.28,14806700,0.002873672895791879,3.32,3.2706
2023-12-04,2023,12,4,Monday,49,2023-49,3.02,3.06,2.97,2.97,63662300,-0.09455583410044355,3.298571428571428,3.2576
2023-12-05,2023,12,5,Tuesday,49,2023-49,2.78,2.85,2.76,2.82,44622900,-0.0506329073231051,3.2607142857142857,3.2428
2023-12-06,2023,12,6,Wednesday,49,2023-49,2.86,2.9,2.83,2.83,30193200,0.0033332060686461773,3.222142857142857,3.23
2023-12-07,2023,12,7,Thursday,49,2023-49,2.86,2.93,2.84,2.91,24122200,0.02990037567419912,3.1928571428571426,3.2194
2023-12-08,2023,12,8,Friday,49,2023-49,2.99,3.02,2.97,2.99,14536500,0.02580645161290329,3.167857142857143,3.21
2023-12-11,2023,12,11,Monday,50,2023-50,2.95,2.98,2.92,2.93,22015800,-0.01886800439151859,3.1364285714285716,3.199
2023-12-12,2023,12,12,Tuesday,50,2023-50,3.01,3.03,2.98,3.02,17594400,0.032051366059280495,3.115714285714286,3.1902
2023-12-13,2023,12,13,Wednesday,50,2023-50,3.0,3.06,2.98,3.05,13695300,0.009316888493025921,3.097142857142857,3.1829999999999994
2023-12-14,2023,12,14,Thursday,50,2023-50,3.13,3.19,3.12,3.16,12866300,0.03692291630899924,3.085,3.1790000000000003
2023-12-15,2023,12,15,Friday,50,2023-50,3.07,3.08,3.03,3.06,16638200,-0.03264098846508878,3.0664285714285713,3.1744000000000003
2023-12-18,2023,12,18,Monday,51,2023-51,3.05,3.05,3.0,3.03,13940000,-0.009202415752937787,3.0471428571428576,3.1688
2023-12-19,2023,12,19,Tuesday,51,2023-51,3.11,3.13,3.09,3.11,17834600,0.024767724204346475,3.0307142857142857,3.1648
2023-12-20,2023,12,20,Wednesday,51,2023-51,3.11,3.12,3.05,3.05,13270000,-0.01812666012393338,3.0149999999999997,3.1588
2023-12-21,2023,12,21,Thursday,51,2023-51,3.04,3.09,3.04,3.08,12723900,0.00923065093417308,3.000714285714286,3.154
2023-12-22,2023,12,22,Friday,51,2023-51,3.14,3.18,3.14,3.15,17974300,0.024390243902439046,3.013571428571429,3.1506
2023-12-26,2023,12,26,Tuesday,52,2023-52,3.12,3.16,3.1,3.14,8897800,-0.002976228268605552,3.036428571428572,3.1482
2023-12-27,2023,12,27,Wednesday,52,2023-52,3.17,3.2,3.17,3.17,10834100,0.00895526212527642,3.0607142857142855,3.1445999999999996
2023-12-28,2023,12,28,Thursday,52,2023-52,3.16,3.17,3.15,3.16,9610800,-0.00295861745044812,3.0785714285714287,3.1430000000000002
2023-12-29,2023,12,29,Friday,52,2023-52,3.16,3.25,3.14,3.21,21769100,0.0148369842126439,3.0942857142857143,3.1442
2024-01-02,2024,1,2,Tuesday,00,2024-00,3.18,3.23,3.17,3.2,11708100,-0.0029241618208487585,3.113571428571429,3.1486
2024-01-03,2024,1,3,Wednesday,00,2024-00,3.18,3.19,3.14,3.18,18458100,-0.005864953904600734,3.125,3.153
2024-01-04,2024,1,4,Thursday,00,2024-00,3.22,3.25,3.21,3.24,10934100,0.017699038139399992,3.1385714285714283,3.1584000000000003
2024-01-05,2024,1,5,Friday,00,2024-00,3.23,3.29,3.22,3.23,11702700,-0.0028985138114274722,3.143571428571429,3.1626
2024-01-08,2024,1,8,Monday,01,2024-01,3.27,3.33,3.25,3.32,15453700,0.029069691468687875,3.1621428571428574,3.1688
2024-01-09,2024,1,9,Tuesday,01,2024-01,3.29,3.3,3.26,3.27,11399300,-0.01694922428390655,3.1792857142857143,3.1734000000000004
2024-01-10,2024,1,10,Wednesday,01,2024-01,3.26,3.29,3.25,3.28,9214700,0.002873672895791879,3.1914285714285713,3.178
2024-01-11,2024,1,11,Thursday,01,2024-01,3.29,3.3,3.26,3.29,13916900,0.002865293023966542,3.2085714285714286,3.182
2024-01-12,2024,1,12,Friday,01,2024-01,3.3,3.33,3.3,3.3,12715800,0.005714285714285783,3.224285714285714,3.1858000000000004
2024-01-16,2024,1,16,Tuesday,02,2024-02,3.28,3.3,3.26,3.3,9854300,-0.002840873016331069,3.235,3.191
2024-01-17,2024,1,17,Wednesday,02,2024-02,3.26,3.26,3.21,3.24,11261500,-0.017094016475600826,3.242142857142857,3.193
2024-01-18,2024,1,18,Thursday,02,2024-02,3.24,3.28,3.24,3.26,16291300,0.005797101235904156,3.248571428571428,3.1932
2024-01-19,2024,1,19,Friday,02,2024-02,3.17,3.22,3.15,3.22,19668100,-0.011527450288543073,3.2528571428571427,3.1932
2024-01-22,2024,1,22,Monday,03,2024-03,3.16,3.2,3.11,3.14,27719100,-0.023323616023816718,3.2478571428571428,3.1916
2024-01-23,2024,1,23,Tuesday,03,2024-03,3.18,3.25,3.14,3.15,25855800,0.002985112645245369,3.2442857142857138,3.1892
2024-01-24,2024,1,24,Wednesday,03,2024-03,3.22,3.24,3.14,3.2,24358700,0.014880914588537353,3.2457142857142856,3.1883999999999997
2024-01-25,2024,1,25,Thursday,03,2024-03,3.47,3.6,3.46,3.57,34506200,0.1143694684869232,3.2692857142857146,3.1942000000000004
2024-01-26,2024,1,26,Friday,03,2024-03,3.57,3.61,3.56,3.59,19234200,0.005263225079395806,3.2949999999999995,3.2006
2024-01-29,2024,1,29,Monday,04,2024-04,3.59,3.65,3.57,3.64,12913600,0.01636738129013038,3.3178571428571426,3.2064000000000004
2024-01-30,2024,1,30,Tuesday,04,2024-04,3.55,3.56,3.46,3.48,20444600,-0.0441558305636649,3.332857142857143,3.2086
2024-01-31,2024,1,31,Wednesday,04,2024-04,3.45,3.45,3.39,3.41,22701500,-0.021739127459385665,3.342142857142857,3.2104000000000004
2024-02-01,2024,2,1,Thursday,04,2024-04,3.43,3.44,3.4,3.4,17518800,-0.002777768644778633,3.35,3.2116000000000002
2024-02-02,2024,2,2,Friday,04,2024-04,3.37,3.39,3.35,3.36,11068400,-0.011142024545536588,3.3542857142857136,3.2114
2024-02-05,2024,2,5,Monday,05,2024-05,3.38,3.41,3.36,3.37,12019900,0.0028168920163726963,3.3592857142857144,3.2126
2024-02-06,2024,2,6,Tuesday,05,2024-05,3.34,3.4,3.34,3.37,9735000,0.0,3.3685714285714283,3.2138
2024-02-07,2024,2,7,Wednesday,05,2024-05,3.37,3.4,3.34,3.36,8820600,-0.0028089794246571875,3.3757142857142854,3.2144
2024-02-08,2024,2,8,Thursday,05,2024-05,3.43,3.48,3.41,3.48,15087600,0.036619667153008795,3.3942857142857146,3.2176
2024-02-09,2024,2,9,Friday,05,2024-05,3.42,3.42,3.38,3.4,14196300,-0.024456509837542884,3.412857142857143,3.2196000000000002
2024-02-12,2024,2,12,Monday,06,2024-06,3.39,3.46,3.39,3.43,14279500,0.008356448259405846,3.432857142857143,3.2214
2024-02-13,2024,2,13,Tuesday,06,2024-06,3.36,3.37,3.29,3.3,11522000,-0.0359114177191554,3.44,3.222
2024-02-14,2024,2,14,Wednesday,06,2024-06,3.3,3.33,3.28,3.33,15873800,0.00859588722555027,3.422857142857143,3.2230000000000003
2024-02-15,2024,2,15,Thursday,06,2024-06,3.32,3.36,3.31,3.32,19084200,-0.002840828196538081,3.403571428571429,3.23
2024-02-16,2024,2,16,Friday,06,2024-06,3.32,3.36,3.31,3.36,10981100,0.011395972966564027,3.383571428571429,3.2407999999999997
2024-02-20,2024,2,20,Tuesday,07,2024-07,3.32,3.33,3.29,3.3,9580300,-0.01690135209823629,3.3707142857142856,3.2502
2024-02-21,2024,2,21,Wednesday,07,2024-07,3.31,3.35,3.29,3.34,16184400,0.011461279180415174,3.3657142857142857,3.2588
2024-02-22,2024,2,22,Thursday,07,2024-07,3.34,3.39,3.34,3.39,13199100,0.014164258454982814,3.3649999999999998,3.2668
2024-02-23,2024,2,23,Friday,07,2024-07,3.37,3.38,3.34,3.35,6502200,-0.01117321776192215,3.3642857142857143,3.2752000000000003
2024-02-26,2024,2,26,Monday,08,2024-08,3.33,3.35,3.32,3.34,11954800,-0.002824778372244152,3.362142857142857,3.2815999999999996
2024-02-27,2024,2,27,Tuesday,08,2024-08,3.33,3.39,3.32,3.38,13922800,0.011331406763986251,3.3628571428571425,3.2882000000000007
2024-02-28,2024,2,28,Wednesday,08,2024-08,3.37,3.39,3.36,3.37,9237800,-0.002801111161039649,3.363571428571429,3.2923999999999993
2024-02-29,2024,2,29,Thursday,08,2024-08,3.36,3.38,3.33,3.34,14380400,-0.008426938273971674,3.353571428571428,3.2979999999999996
